key,value,year,category,latitude,longitude,country
Libreville,4,2022,loc,0.4086518,9.4418849,Gabon
Hualien,1,2022,loc,23.9913421,121.6197276,Taiwan
ConocoPhillips,1,2022,loc,49.4093554,11.0505464,Germany
Gara Djebilet,1,2022,loc,26.8818565,-7.171499178660534,Algeria
wilaya de Tindouf,1,2022,loc,27.54390695,-6.240041058655946,Algeria
Bade-Wurtemberg,3,2022,loc,48.53775,9.041169,Germany
Hassoumi,1,2022,loc,7.9402551,16.5879159,Chad
île de Beauté,1,2022,loc,48.8716537,2.542921750076492,France
Sagone,1,2022,loc,42.1161318,8.6964943,France
Coggia,1,2022,loc,42.1237723,8.7507014,France
Corse-du-Sud,1,2022,loc,41.87340825,9.0087052196875,France
Marignana,1,2022,loc,42.2331996,8.8007771,France
Calvi,2,2022,loc,42.5677079,8.7590528,France
aéroport de Gao,4,2022,loc,16.24930385,-0.0020930083671841,Mali
Royaume du Maroc,8,2022,loc,31.1728205,-7.3362482,Morocco
Sahara marocain,1,2022,loc,25.6331506,-13.338936612910208,Morocco
République du Pérou,2,2022,loc,-6.8699697,-75.0458515,Peru
Accéder,74,2022,loc,10.5237557,-66.849618,Venezuela
Patriot Park,2,2022,loc,38.8454709,-104.72193230109605,United States
continent Africain,1,2022,loc,37.34692525,9.742319,Tunisia
Tanger-Tétouan-Al Hoceima,1,2022,loc,35.202941,-5.5510167,Morocco
Loukkos,1,2022,loc,35.19343594276335,-5.459688629523805,Morocco
Tétouan,1,2022,loc,35.570175,-5.3742776,Morocco
Acharif,1,2022,loc,33.583201630220984,-7.6428119198944335,Morocco
Nakhla,1,2022,loc,33.2763121,6.9515739,Algeria
Smir,1,2022,loc,49.2138681,4.0005527,France
VIe arrondissement de Paris,1,2022,loc,48.8504333,2.3329507,France
Banyali,1,2022,loc,30.0944944,79.0438521,India
Damnable,1,2022,loc,48.6940865,-53.76938718705816,Canada
Dongola,1,2022,loc,19.1728506,30.4731589,Sudan
Nord-Darfour,1,2022,loc,16.0,26.0,Sudan
Suna,1,2022,loc,45.9312024,8.5409253,Italy
Batajnica,1,2022,loc,44.9060854,20.2747547,Serbia
Primature,3,2022,loc,-18.94358645,47.54631446123609,Madagascar
Bourg-en-Bresse,2,2022,loc,46.2051192,5.2250324,France
Besançon,2,2022,loc,47.2380222,6.0243622,France
Trésor,2,2022,loc,43.6238524,0.1805813,France
Etat du Mali,1,2022,loc,12.6446654,-8.0020542,Mali
Martinets,1,2022,loc,43.83951,1.4256776,France
Grand Banjul,1,2022,loc,13.45361065,-16.631404918352565,The Gambia
Sines,1,2022,loc,37.956549,-8.8689639,Portugal
Europe,3,2022,loc,51.0,10.0,Europe
Enagas,4,2022,loc,40.33774965,-3.59220750785365,Spain
Schwedt,3,2022,loc,53.0586366,14.2840858,Germany
Oder,5,2022,loc,51.6127858,16.337455,Poland
Burgenland,1,2022,loc,47.5000001,16.4166666,Austria
Livret,1,2022,loc,50.3454374,18.9163043,Poland
Tombeau de David,2,2022,loc,31.7717146,35.2292221,Israel
Vieille Ville,3,2022,loc,50.0842845,14.4178391,Czechia
Croix-Rouge,3,2022,loc,-4.3114794,15.290605369253024,Democratic Republic of the Congo
Silwan,1,2022,loc,31.7706028,35.2369571,Israel
Mur Occidental,1,2022,loc,-6.9076814,139.2208957,Indonesia
Tombe de David,1,2022,loc,47.23851639319766,-1.6666921700818855,France
Tsapoka,1,2022,loc,-22.8734024,47.6766568,Madagascar
Gendarmerie malgache,1,2022,loc,-23.3625923,43.6746837,Madagascar
Vatovavy,1,2022,loc,-20.94115135,47.95637072153863,Madagascar
Sud-est,1,2022,loc,18.2973566,-72.3745698,Haiti
Grande Ile,1,2022,loc,48.582956800000005,7.747832990632323,France
Ambolotarakely,2,2022,loc,-18.269281,47.4009818,Madagascar
Côte,3,2022,loc,51.516667,-101.8,Canada
Bâle,2,2022,loc,47.5581077,7.5878261,Switzerland
suisse,1,2022,loc,48.9657521,6.5811461,France
Soweto,1,2022,loc,-26.2227778,27.89,South Africa
Surmalu,2,2022,loc,40.164716,44.50604039978086,Armenia
Erevan,19,2022,loc,40.1777112,44.5126233,Armenia
aéroport de Canberra,2,2022,loc,-35.3031307,149.1918421326344,Australia
Rogov,2,2022,loc,42.9872633,19.6391253,Montenegro
Tartous,5,2022,loc,34.8936225,35.885167,Syria
Dardanelles,2,2022,loc,40.20917255,26.44139082761628,Turkey
Land de,2,2022,loc,50.43435939928872,11.150775710480248,Germany
Thuringe,2,2022,loc,50.9014721,11.0377839,Germany
East Capitol Street,1,2022,loc,38.88976670043719,-76.98815264096827,United States
Berne,2,2022,loc,46.9484742,7.4521749,Switzerland
Cala Saona,1,2022,loc,38.6937422,1.3877718,Spain
Formentera,1,2022,loc,38.7063909,1.4335265588311945,Spain
Ibiza,1,2022,loc,38.9743901,1.4197463178515335,Spain
Monaco,4,2022,loc,43.7323492,7.4276832,Monaco
Nancy,4,2022,loc,48.6937223,6.1834097,France
Santiago du Chili,2,2022,loc,-33.4420638,-70.64566468911121,Chile
Miami,3,2022,loc,25.7741728,-80.19362,United States
Quito,2,2022,loc,-0.2201641,-78.5123274,Ecuador
Panama City,1,2022,loc,8.9714493,-79.5341802,Panama
Bogotá,1,2022,loc,4.6533816,-74.0836333,Colombia
aéroport José Joaquín de Olmedo,1,2022,loc,-2.15793265,-79.88330125961107,Ecuador
Guayaquil,5,2022,loc,-2.1900563,-79.8868741,Ecuador
volcan Sangay,1,2022,loc,-2.0049377,-78.3416774,Ecuador
Chimborazo,1,2022,loc,-1.9262626,-78.7297799,Ecuador
Cañar,1,2022,loc,-2.574484,-78.9804678,Ecuador
Azuay,1,2022,loc,-3.0524451,-79.2395135,Ecuador
Guayas,1,2022,loc,-2.0,-80.0,Ecuador
El Sangay,1,2022,loc,-0.0946650129875336,-78.45363599059567,Ecuador
Cordillère Royale,1,2022,loc,-16.8352675,-67.42687792323252,Bolivia
Andes,1,2022,loc,5.6555942,-75.8778448,Colombia
Morona Santiago,1,2022,loc,-2.6232969,-78.0048106,Ecuador
Grande Mosquée de Paris,3,2022,loc,48.84206925,2.35510339377676,France
région Léningradskaïa,1,2022,loc,46.3212449,39.389554,Russia
Ленинградской,1,2022,loc,59.9898101,29.7643474,Russia
Общая,1,2022,loc,47.6693952,35.6598296,Ukraine
Pskov,1,2022,loc,57.8173923,28.3343465,Russia
Velikaïa,1,2022,loc,47.178599,33.9428266,Ukraine
Podolsk,1,2022,loc,55.4308841,37.5453056,Russia
Volnovakha,1,2022,loc,47.6014517,37.4934079,Ukraine
Kirovskoïe,1,2022,loc,60.427727,29.897251,Russia
Marioupol,23,2022,loc,47.0957648,37.5499621,Ukraine
Enakievo,1,2022,loc,48.2305107,38.185045,Ukraine
Полотно,1,2022,loc,54.7575886,55.9958908,Russia
Recoleta,2,2022,loc,-33.40587505,-70.63267815190596,Chile
Limassol,1,2022,loc,34.6852901,33.0332657,Cyprus
Ulusal,1,2022,loc,50.4505671,30.5289007,Ukraine
Koh-Lanta,1,2022,loc,-34.5917246,-58.4273022,Argentina
Tonela,1,2022,loc,53.44845015,0.0832501733880496,United Kingdom
Maputo,2,2022,loc,-25.966213,32.56745,Mozambique
Rostov-sur-le-Don,5,2022,loc,47.2216548,39.7096061,Russia
Astrakhan,1,2022,loc,46.3498308,48.0326203,Russia
Agadir,3,2022,loc,30.4205162,-9.5838532,Morocco
Kenitra,1,2022,loc,34.26457,-6.570169,Morocco
Santander,1,2022,loc,43.4618932,-3.8100255,Spain
Bormes-les-Mimosas,2,2022,loc,43.1506968,6.3419285,France
Chlef,1,2022,loc,36.20342,1.2680696005416272,Algeria
Batna,1,2022,loc,35.3384291,5.731545299000572,Algeria
Tizi Ouzou,1,2022,loc,36.6816175,4.237186047040007,Algeria
Jijel,2,2022,loc,36.72921875,5.960777606253644,Algeria
Médéa,1,2022,loc,35.975204500000004,3.012350405608216,Algeria
Boumerdes,1,2022,loc,36.7358032,3.616304570058525,Algeria
Bordj Bou,1,2022,loc,36.09620285,4.660274234539607,Algeria
El-Tarf,1,2022,loc,36.67135625,8.070134002053635,Algeria
El-Kala,1,2022,loc,36.8961359,8.4430673,Algeria
Anvers,9,2022,loc,51.2211097,4.3997081,Belgium
Borgerhout,1,2022,loc,51.2128453,4.4462406,Belgium
Français,1,2022,loc,46.5635644,5.783540176428572,France
Biathlon,3,2022,loc,50.36214098148109,-119.10367049834828,Canada
Mulberry,1,2022,loc,27.8953038,-81.9734172,United States
Arkansas,2,2022,loc,35.2048883,-92.4479108,United States
Crawford County,1,2022,loc,41.6951179,-80.1428967,United States
comté de Crawford,2,2022,loc,6.4576708,-10.8457314,Liberia
Otsego,1,2022,loc,42.5984272,-75.0142701,United States
Michigan,1,2022,loc,43.6211955,-84.6824346,United States
Épinal,2,2022,loc,48.1747684,6.4503643,France
Garonne,1,2022,loc,44.2154209,0.522328,France
Provence,7,2022,loc,46.8914636,6.7270271,Switzerland
Pays basque,1,2022,loc,42.728653050000005,-1.97383746697463,Spain
Calabre,1,2022,loc,39.0565974,16.5249864,Italy
Squillace,1,2022,loc,38.779485,16.512205,Italy
Baléares,1,2022,loc,39.613432,2.8829184529439638,Spain
Jemaa el-Fna,1,2022,loc,31.6258306,-7.988919740137357,Morocco
Palmier dattier,1,2022,loc,34.3739195,5.238845193322653,Algeria
Dzerjinsk,1,2022,loc,56.2382157,43.4617405,Russia
Solédar,1,2022,loc,48.6956698,38.0671791,Ukraine
Opytnoe,1,2022,loc,44.9979064,34.8997363,Ukraine
Bajardo,1,2022,loc,43.9031088,7.7167756,Italy
Royaume-uni,1,2022,loc,54.7023545,-3.2765753,United Kingdom
Saftu,1,2022,loc,45.63320794073847,25.5769072463791,Romania
Western Cape,1,2022,loc,-33.546977,20.72753,South Africa
Zone verte,1,2022,loc,-20.9008928,55.483931533059206,France
New Dehli,1,2022,loc,41.9025647,12.5053401,Italy
Iantar,1,2022,loc,1.1272,42.580502,Somalia
Goa Shipyard,1,2022,loc,15.40343805,73.8244810056978,India
Cagliari,1,2022,loc,39.2171994,9.113311,Italy
Spartak,1,2022,loc,55.8183044,37.4357519,Russia
Primorié,9,2022,loc,45.0819456,134.726645,Russia
district militaire Sud,3,2022,loc,36.4710528,2.789946507098903,Algeria
Tioumen,1,2022,loc,57.153534,65.542274,Russia
Irtych,1,2022,loc,55.7231638,74.3437867,Russia
Bavière,3,2022,loc,48.9467562,11.4038717,Germany
Zone verte de Bagdad,1,2022,loc,33.307507650000005,44.39573217761286,Iraq
Bassorah,1,2022,loc,30.4952371,47.8090981,Iraq
canal de Crimée,1,2022,loc,45.8037371,34.375312,Ukraine
Jade Dragon Snow Mountain,1,2022,loc,27.0984141,100.1767026,China
Lijiang,1,2022,loc,26.8595868,100.2249797,China
Yunnan,1,2022,loc,25.0,102.0,China
Japon-Afrique,5,2022,loc,35.6843269,139.7437769,Japan
Ticad,6,2022,loc,11.1696763,123.7263443,Philippines
République arabe sahraouie,2,2022,loc,23.3406945,-13.129132651166511,Sahrawi Arab Democratic Republic
Genève-Paris,2,2022,loc,48.75030345,2.3536717777449847,France
Vovk,1,2022,loc,49.3117247,27.2416732,Ukraine
Choisy-le-Roi,1,2022,loc,48.7630238,2.4093664,France
Lisbonne,6,2022,loc,38.7077507,-9.1365919,Portugal
Porto,3,2022,loc,41.1494512,-8.6107884,Portugal
Barcelone,6,2022,loc,41.3828939,2.1774322,Spain
Montréal,4,2022,loc,45.5031824,-73.5698065,Canada
Nice,16,2022,loc,43.7009358,7.2683912,France
Ajaccio,1,2022,loc,41.9263991,8.7376029,France
Pointe-à-Pitre,1,2022,loc,16.2408636,-61.5334077,France
Chine,4,2022,loc,35.0000663,104.999955,China
Mersin,5,2022,loc,36.7978381,34.6298391,Turkey
Tekirdag,1,2022,loc,40.9913019,27.3676293,Turkey
Land de Saxe,1,2022,loc,50.8317547,4.4052953,Belgium
City,1,2022,loc,51.527658200000005,-0.103524473356483,United Kingdom
Citizens,1,2022,loc,40.5915315,-73.9403852,United States
Manchester City,4,2022,loc,42.9956397,-71.4547891,United States
Eintracht Frankfurt,1,2022,loc,50.0689465,8.6467482,Germany
Roma,2,2022,loc,41.8933203,12.4829321,Italy
Suwon,1,2022,loc,37.2633325,127.0287472,South Korea
Décale,1,2022,loc,45.7677562,4.8587731,France
Hostens,2,2022,loc,44.493057,-0.638056,France
Arcachon,1,2022,loc,44.6616428,-1.1700018,France
Belin-Béliet,1,2022,loc,44.4930554,-0.7906699,France
Brocéliande,2,2022,loc,48.1183427,0.0899199,France
Morbihan,3,2022,loc,47.82598115,-2.7633492695588253,France
Campénéac,2,2022,loc,47.9586458,-2.2924529,France
Ille-et-Vilaine,2,2022,loc,48.17276805,-1.6498092420681134,France
Barp,1,2022,loc,46.1593049,12.1563434,Italy
Incendie,1,2022,loc,47.8700832,-3.5750597091061964,France
Brandebourg,1,2022,loc,52.8455492,13.2461296,Germany
place de la Nation de,1,2022,loc,48.84837495,2.395870461004627,France
Yeli,1,2022,loc,20.8160161,78.5906124,India
Kangote,1,2022,loc,0.1690481,29.3045902,Democratic Republic of the Congo
Baromètre,3,2022,loc,50.4528085,3.9531019,Belgium
Kivu,4,2022,loc,-2.04190085,29.227720564682976,Rwanda
KST,1,2022,loc,41.55005,-5.1387401,Spain
ISCAP,2,2022,loc,-8.8448711,-77.9220463,Peru
Pigalle,1,2022,loc,48.8822982,2.3380899,France
boulevard de Clichy,1,2022,loc,48.8837057,2.3329771,France
Moulin Rouge,1,2022,loc,48.8841094,2.3323564,France
département de la Justice,3,2022,loc,44.5700996,6.1084276,France
district militaire Ouest,2,2022,loc,49.83975255,24.0436698847993,Ukraine
Cetinje,1,2022,loc,42.389633,18.9246085,Montenegro
Monténegro,1,2022,loc,42.9868853,19.5180992,Montenegro
bir,2,2022,loc,49.880768,24.953941,Ukraine
Polis,1,2022,loc,35.034477,32.426471,Cyprus
Firefighters,1,2022,loc,47.6643589,-122.093404,United States
Stirol,1,2022,loc,48.30989205,38.10241221437268,Ukraine
Gorlovka,7,2022,loc,48.3058686,38.0027664,Ukraine
Reppublica,1,2022,loc,42.23692255,12.617380263770988,Italy
Romains,2,2022,loc,48.578452,7.7007326,France
Madrid,1,2022,loc,40.4167047,-3.7035825,Spain
Yéli,1,2022,loc,13.8406,19.7167,Chad
Faso,8,2022,loc,12.0753083,-1.6880314,Burkina Faso
Valenciennes,3,2022,loc,50.3579317,3.5234846,France
département du Nord,2,2022,loc,50.5289615,3.088350848735302,France
Abobo Djibi,1,2022,loc,5.4560396,-3.9731884,Côte d'Ivoire
Alépé,1,2022,loc,5.4966091,-3.6638901,Côte d'Ivoire
Yamoussoukro,3,2022,loc,6.8200066,-5.2776034,Côte d'Ivoire
Etats Unis,1,2022,loc,39.7837304,-100.445882,United States
Chambre des représentants des États-Unis,1,2022,loc,38.88897715,-77.0090433,United States
République Populaire de Chine,1,2022,loc,35.0000663,104.999955,China
Civitanova,1,2022,loc,43.3055233,13.7229297,Italy
Marches,1,2022,loc,43.3458388,13.1415872,Italy
Ambulante,1,2022,loc,4.6198804,-74.0914696,Colombia
Voulons,3,2022,loc,46.208464,1.0479283,France
Diritto,1,2022,loc,35.721344,139.912712,Japan
Marburg,3,2022,loc,50.8090106,8.7704695,Germany
Azovstal,2,2022,loc,47.106170950000006,37.59913120117125,Ukraine
Ekurhuleni,1,2022,loc,-26.184765,28.321072546012267,South Africa
Songshan Airport,1,2022,loc,25.06647695,121.55488774434724,Taiwan
CVN,1,2022,loc,34.42584135,-103.07970767542656,United States
Brasseries du Tchad,3,2022,loc,8.55117975,16.073145143644204,Chad
BDT,2,2022,loc,4.2526503,20.97295184416201,Democratic Republic of the Congo
Kousseri,1,2022,loc,12.0831175,15.0191262,Cameroon
Centre russe,7,2022,loc,47.49769722592582,0.5794749266351338,France
Ougledar,2,2022,loc,47.7809924,37.2460771,Ukraine
République du Sénégal,1,2022,loc,14.4750607,-14.4529612,Senegal
mer de Barents,4,2022,loc,74.3478217,37.809937010829415,Barents Sea
Darién,1,2022,loc,8.2158991,-78.0172551,Panama
Amérique centrale,1,2022,loc,47.5169316,18.975093926064154,Hungary
Vénézuéla,1,2022,loc,8.0018709,-66.1109318,Venezuela
mont Chenoua,1,2022,loc,36.6066315,2.3725155,Algeria
Nioro,1,2022,loc,15.2304528,-9.5899063,Mali
Takuba,5,2022,loc,-29.904266,-71.2486998,Chile
Ansongo,2,2022,loc,15.6639257,0.5067841,Mali
gao,1,2022,loc,11.642308,-2.1800254,Burkina Faso
Darfour central,1,2022,loc,12.1297093,23.354168660730096,Sudan
Darfour Sud,1,2022,loc,11.0,25.0,Sudan
Nil Blanc,2,2022,loc,12.4999838,32.5000166,Sudan
Kordofan Ouest,1,2022,loc,11.75228025,28.20460255613303,Sudan
Kordofan Sud,1,2022,loc,11.0,31.0,Sudan
Kordofan Nord,1,2022,loc,14.4169302,29.46836903245628,Sudan
Sennar,1,2022,loc,13.0,33.5,Sudan
Koundjili,1,2022,loc,7.2231924,16.1211835,Central African Republic
Lemouna,1,2022,loc,7.1803561,16.1051519,Central African Republic
Centrafrique--,1,2022,loc,7.0323598,19.9981227,Central African Republic
Burkina-Faso,2,2022,loc,12.0753083,-1.6880314,Burkina Faso
Ruanda,2,2022,loc,-1.9646631,30.0644358,Rwanda
Ivanovka,1,2022,loc,51.9508498,36.0339075,Russia
MaliLa,2,2022,loc,21.4526505,71.162932,India
Flandre,4,2022,loc,51.0962462,4.178629103169916,Belgium
VREG,1,2022,loc,53.6818633,9.985405945836154,Germany
Saint-Priest,2,2022,loc,44.7177,4.54685,France
Baule,1,2022,loc,47.81046,1.67055,France
August,1,2022,loc,37.979919,-121.2621572453189,United States
métro de Paris,1,2022,loc,48.91802015,2.363469836166764,France
Chapelle,1,2022,loc,46.5859079,6.8365374,Switzerland
RER,2,2022,loc,24.7846696,73.938632,India
Mesnil Amelot,1,2022,loc,49.0172102,2.5910318,France
aéroport de Tunis,1,2022,loc,36.851848450000006,10.229504360453278,Tunisia
Wilkes-Barre,1,2022,loc,41.2464824,-75.8817316,United States
Pennsylvanie,3,2022,loc,40.9699889,-77.7278831,United States
Lourches,1,2022,loc,50.3149962,3.3532859,France
Cannes,1,2022,loc,43.5515198,7.0134418,France
The Square,1,2022,loc,51.04229145,-3.312648764059252,United Kingdom
Vostok,3,2022,loc,46.4481609,135.8298609,Russia
Noirs,5,2022,loc,50.8570847,4.3321841,Belgium
BEAC,4,2022,loc,47.4729694,19.057348372061064,Hungary
GITGE,1,2022,loc,3.7371465,8.7467678,Equatorial Guinea
el país,1,2022,loc,42.3400754,-5.0200359,Spain
Sommes,2,2022,loc,45.578509,5.2908747,France
Niort,2,2022,loc,46.3239233,-0.4646064,France
Balkan Stream,2,2022,loc,41.18380047489166,27.21393976166437,Turkey
Secrétaire général,1,2022,loc,7.31254435,13.597940133612544,Cameroon
Ghajar,1,2022,loc,33.2721727,35.6239112,Israel
Ligne bleue,1,2022,loc,37.96332994553944,23.642578203390094,Greece
Litani,1,2022,loc,33.5649461,35.6953819,Lebanon
Arzon,2,2022,loc,47.5478899,-2.8916167,France
Ouest-France,2,2022,loc,47.2072591,-1.5556132,France
Kirghizistan,11,2022,loc,41.5089324,74.724091,Kyrgyzstan
place Beauvau,2,2022,loc,48.87115815,2.31620665,France
Bretagne,2,2022,loc,48.2640845,-2.9202408,France
stade de France,2,2022,loc,48.92447255,2.3601325226927248,France
canal de Suez,5,2022,loc,30.6052767,32.3331003,Egypt
Yanbu,1,2022,loc,24.089019,38.0687076,Saudi Arabia
Paramouchir,1,2022,loc,50.3840378,155.83221429055388,Russia
Guinée Équatoriale,2,2022,loc,1.613172,10.5170357,Equatorial Guinea
Cemac,2,2022,loc,3.8944202,11.50520902697884,Cameroon
Mbire,3,2022,loc,-16.168804450000003,30.5362722709378,Zimbabwe
Bulawayo,2,2022,loc,-20.1053948,28.5426856,Zimbabwe
aéroport de Barcelone,3,2022,loc,41.3042199,2.0734266,Spain
cubría,2,2022,loc,43.4617260956815,-3.8193133106637993,Spain
El Prat,1,2022,loc,41.3246333,2.0952568,Spain
Sam-Ouandja,1,2022,loc,8.5286372,23.2512322,Central African Republic
Tanger Med,1,2022,loc,44.811855,-0.5906289,France
Nador,2,2022,loc,35.1739922,-2.9281198,Morocco
Al Hoceima,2,2022,loc,35.245114,-3.930186,Morocco
Extrême-Orient,5,2022,loc,49.1819919,-0.3659548,France
Sussex,1,2022,loc,36.9096897,-77.2741121,United States
Meghan,1,2022,loc,43.4813315,-1.5577256,France
Gaz,1,2022,loc,32.8062144,51.6168226,Iran
Sao Paolo,1,2022,loc,14.44247907788974,121.0440093674534,Philippines
Izmir,1,2022,loc,38.23166,27.02997,Turkey
Îles Canaries,1,2022,loc,28.2935785,-16.621447121144122,Spain
Charente Libre,1,2022,loc,45.66813905,0.1831216852719301,France
Belozerka,1,2022,loc,47.26936,34.684521,Ukraine
Pétales,2,2022,loc,47.23392800149004,-1.5298317527958838,France
Artyomovsk,1,2022,loc,48.59807835,38.03369072225436,Ukraine
Ikongo,3,2022,loc,-0.7264327,15.6419155,Congo-Brazzaville
Skukuza,1,2022,loc,-24.99526085,31.59455724112722,South Africa
parc national Kruger,3,2022,loc,-23.93629225,31.50881942738972,South Africa
Mirror,2,2022,loc,52.4657704,-113.1077781,Canada
Zone Verte,2,2022,loc,-20.9008928,55.483931533059206,France
Iraq,2,2022,loc,33.0955793,44.1749775,Iraq
TASAM,1,2022,loc,12.4993468,-81.7244274,Colombia
place Saint-Pierre,1,2022,loc,41.90223495,12.457357312056542,Vatican City
place Saint-Cyprien,1,2022,loc,43.12257315,5.935836489109743,France
Toulousaine,1,2022,loc,43.59155575,1.0675650234274785,France
Marais,1,2022,loc,4.8602808,115.8774283,Malaysia
XIIIe arrondissement de Paris,1,2022,loc,48.8290105,2.3636124,France
Yvelines,2,2022,loc,48.76203735,1.887137562126436,France
Jet-skis,1,2022,loc,28.3928645,-13.8558006,Spain
République du Cap-Vert,3,2022,loc,48.87519415,2.318939064277956,France
Ambassade,2,2022,loc,5.3295269,-4.0028941,Côte d'Ivoire
instant,1,2022,loc,47.5005846,19.065284,Hungary
Efe,1,2022,loc,38.5991662,30.6288097,Turkey
Fort de Brégançon,1,2022,loc,43.092812,6.321843250680676,France
Seyne-sur-Mer,2,2022,loc,43.1007714,5.8788948,France
Macon,1,2022,loc,32.8406946,-83.6324022,United States
Greifswald,1,2022,loc,54.095791,13.3815238,Germany
Empire,2,2022,loc,39.7611067,-105.682998,United States
Boufarik,1,2022,loc,36.5755523,2.9128963,Algeria
Etat algérien,1,2022,loc,36.7648788,2.8773106,Algeria
Croissant-Rouge Algérien,1,2022,loc,36.747912,5.0570074,Algeria
Hodh El Gharbi,1,2022,loc,16.5693922,-9.8322366,Mauritania
Assaba,1,2022,loc,16.5809185,-11.5363724,Mauritania
Tagant,1,2022,loc,18.5729893,-10.3937926,Mauritania
Croissant-Rouge,1,2022,loc,36.7149548,3.107218228207486,Algeria
îles Salomon,1,2022,loc,-8.7053941,159.1070693851845,Solomon Islands
Salomon,2,2022,loc,-8.7053941,159.1070693851845,Solomon Islands
Honiara,3,2022,loc,-9.4310769,159.9552552,Solomon Islands
Grand Maghreb,2,2022,loc,37.15182665,9.79100364501046,Tunisia
